county_name,state,year,dem_margin,turnout,turnout_vpi,persuasion_vpi,county_vpi,partisanturnout_vpi
Williamson County,TN,2004,-0.4484,0.6954,1.2250585984078863,2.7962721697431765,4.021330768151063,-0.5493162755260963
Madison County,NE,2008,-0.3925,0.5805,1.6858773122184647,2.332822349764368,4.018699661982833,-0.6617068450457474
Erie County,NY,2008,0.1753,0.6388,1.4500531666021172,2.5650434196775667,4.015096586279684,0.25419432010535115
Shelby County,AL,2012,-0.5541,0.6148,1.546067607278316,2.4679070918107677,4.013974699089084,-0.856676061192915
Adams County,NE,2008,-0.27,0.5467,1.8195848231875156,2.1941319501877756,4.013716773375291,-0.49128790226062924
Jones County,MS,2008,-0.3864,0.6101,1.5646077694951703,2.448322191502225,4.012929960997395,-0.6045644421329338
Yamhill County,OR,2016,-0.081,0.6054,1.5825362803875078,2.4278105439986204,4.010346824386128,-0.12818543871138813
Jefferson County,AR,2008,0.2631,0.5015,1.999131013831727,2.010848376123125,4.009979389954852,0.5259713697391274
Albemarle County,VA,2016,0.2483,0.6652,1.342398194739481,2.6665574113104245,4.008955606049906,0.3333174717538131
Craighead County,AR,2012,-0.3099,0.4218,2.3136732362058345,1.687840971779927,4.001514207985761,-0.7170073359001882
Benton County,MN,2004,-0.1079,0.6262,1.4941691659275833,2.502624448470544,3.9967936143981273,-0.16122085300358624
Piscataquis County,ME,2004,-0.0895,0.7374,1.049148155361308,2.9459131820032205,3.9950613373645285,-0.09389875990483706
Whatcom County,WA,2012,0.1386,0.6366,1.4504003716107783,2.541218390005224,3.991618761616002,0.20102549150525387
Northampton County,PA,2008,0.1232,0.615,1.5364584912388348,2.4548248052932364,3.991283296532071,0.18929168612062447
Dodge County,MN,2016,-0.3215,0.7091,1.1602432042099653,2.828657001751252,3.988900205961217,-0.37301819015350385
Jefferson County,WV,2012,-0.0387,0.5319,1.86505074195774,2.1195578195938007,3.9846085615515405,-0.07217746371376453
Burke County,NC,2016,-0.3851,0.5421,1.8245093034958217,2.1596685551112342,3.984177858607056,-0.702618532776241
Mineral County,WV,2008,-0.3348,0.5512,1.7878873642929003,2.1955477396033305,3.9834351038962312,-0.598584689565263
Columbiana County,OH,2008,-0.0764,0.5770000000000001,1.6848481499172108,2.2977873103545634,3.9826354602717746,-0.1287223986536749
Jackson County,WV,2004,-0.175,0.606,1.5654076997221305,2.407601435271887,3.9730091349940175,-0.2739463474513728
Wayne County,OH,2008,-0.1463,0.622,1.5019236749451852,2.470996884453723,3.9729205593989083,-0.2197314336444806
Somerset County,NJ,2012,0.0558,0.5734,1.6940891730470495,2.2773419190393067,3.9714310920863563,0.09453017585602537
Madison County,MS,2004,-0.2913,0.5953,1.6062366018338217,2.3631554762910607,3.9693920781248826,-0.46789672211419225
Pickens County,SC,2004,-0.4807,0.4592,2.1454928728710008,1.822094680922521,3.9675875537935217,-1.0313384239890901
Gaston County,NC,2004,-0.3607,0.4324,2.247832787618105,1.712500201644169,3.960332989262274,-0.8107932864938504
Jasper County,IA,2012,0.0707,0.6885,1.2336474838333231,2.726458736920419,3.960106220753742,0.08721887710701594
Washington County,ME,2008,0.0101,0.6566,1.3597093793496593,2.5995408108930347,3.959250190242694,0.013733064731431559
Reno County,KS,2008,-0.2337,0.5518,1.7745175096205268,2.1843257598226113,3.958843269443138,-0.4147047419983171
Erie County,NY,2016,0.0641,0.5778,1.6713790640623796,2.287114210724394,3.958493274786773,0.10713539800639854
Saline County,AR,2016,-0.4339,0.5718,1.6939062723684133,2.2618990898940035,3.9558053622624167,-0.7349859315806545
Cache County,UT,2008,-0.4557,0.5759,1.6753284435990725,2.275315454632697,3.9506438982317693,-0.7634471717480973
Santa Clara County,CA,2008,0.409,0.6524,1.3718591725984621,2.574337591962124,3.9461967645605864,0.561090401592771
Atlantic County,NJ,2016,0.0698,0.5523,1.7656845949965696,2.1779944122262407,3.9436790072228103,0.12324478473076056
Ramsey County,ND,2012,-0.1002,0.5548,1.7554198208761551,2.1872740988434445,3.9426939197196,-0.17589306605179073
Delaware County,IN,2012,0.0311,0.4765,2.063316942118795,1.8779167241955932,3.941233666314388,0.06416915689989452
Van Buren County,MI,2004,-0.0434,0.6141,1.5158715691156297,2.4127145919126973,3.9285861610283273,-0.06578882609961834
Churchill County,NV,2012,-0.3994,0.5555,1.7448501189826742,2.1807970864917996,3.925647205474474,-0.69689313752168
New Hanover County,NC,2004,-0.1204,0.5561,1.7421274892673126,2.1823465435335865,3.9244740328008993,-0.20975214970778444
Boone County,AR,2004,-0.3487,0.5345,1.8262229159533765,2.0971476553499415,3.923370571303318,-0.6368039307929424
Baldwin County,AL,2012,-0.5567,0.5799,1.6478526089623016,2.2749546611674787,3.9228072701297805,-0.9173595474093132
Lee County,MS,2016,-0.3704,0.5185,1.887960320952451,2.032727208724787,3.920687529677238,-0.6993005028807878
Tuscaloosa County,AL,2008,-0.1598,0.5870000000000001,1.6188669493796726,2.300812793066814,3.9196797424464864,-0.25869493851087166
Houston County,MN,2016,-0.1387,0.7192,1.099177772409441,2.8153819078815725,3.9145596802910134,-0.15245595703318945
Hoke County,NC,2012,0.1906,0.4807,2.030146612235344,1.8789631421409119,3.9091097543762556,0.38694594429205653
Lincoln County,WY,2016,-0.6326,0.652,1.3601608641177516,2.5481710424261133,3.908331906543865,-0.8604377626408898
Chatham County,GA,2004,0.0016,0.4989,1.957923537483276,1.949072530761119,3.906996068244395,0.003132677659973242
Lee County,IA,2012,0.1549,0.6767,1.2624279347585399,2.6420733371202685,3.9045012718788086,0.19555008709409785
Nicholas County,WV,2008,-0.0478,0.4562,2.12177338063857,1.7799014800750654,3.901674860713636,-0.10142076759452366
Lamar County,MS,2012,-0.5467,0.5811,1.634407458246579,2.26711069655571,3.901518154802289,-0.8935305574234047
San Joaquin County,CA,2004,-0.0736,0.49700000000000005,1.9624145432219162,1.9390072380476586,3.901421781269575,-0.14443371038113303
Dorchester County,SC,2004,-0.2728,0.4765,2.041951476784019,1.8583926421050556,3.9003441188890746,-0.5570443628666804
Dougherty County,GA,2008,0.3498,0.568,1.6839170113811424,2.2137277141057856,3.897644725486928,0.5890341705811236
McDowell County,NC,2012,-0.3174,0.5116,1.9000738521468254,1.9900142729011863,3.8900881250480115,-0.6030834406714024
Wood County,WV,2016,-0.4723,0.5313,1.822730655748117,2.065845426890988,3.888576082639105,-0.8608756887098357
Big Horn County,WY,2008,-0.5531,0.6444,1.3826518915090067,2.5057616190828753,3.888413510591882,-0.7647447611936317
Sumner County,TN,2004,-0.3021,0.5608,1.7036371573273963,2.175510280158759,3.8791474374861554,-0.5146687852286064
Mingo County,WV,2008,-0.1205,0.4087,2.2934698913220215,1.5853881573406579,3.878858048662679,-0.27636312190430357
Sullivan County,TN,2008,-0.4134,0.5336,1.8072773540610585,2.067837034091602,3.87511438815266,-0.7471284581688415
Waseca County,MN,2016,-0.3241,0.6614,1.3121102780790959,2.5628896224802733,3.8749999005593696,-0.425254941125435
Darke County,OH,2004,-0.3975,0.6731,1.2666185551420643,2.6074584604485325,3.8740770155905966,-0.5034808756689706
Richmond County,NC,2012,0.0295,0.5516,1.735476285069469,2.134930500962613,3.8704067860320817,0.05119655040954933
Ouachita County,LA,2012,-0.2089,0.5954,1.5653003534963947,2.3037092465570246,3.869009600053419,-0.32699124384539685
Alameda County,CA,2012,0.6056,0.4912,1.968627193680259,1.900278140502474,3.8689053341827333,1.1922006284927649
Isanti County,MN,2004,-0.1712,0.6803,1.2356572083750614,2.6290897505065067,3.864746958881568,-0.2115445140738105
Okeechobee County,FL,2012,-0.1999,0.41,2.279954192368878,1.5842338182394602,3.864188010608338,-0.45576284305453874
Montgomery County,VA,2016,0.0131,0.5236,1.8403975110216553,2.022787292707028,3.8631848037286836,0.024109207394383686
Pickens County,SC,2016,-0.5277,0.4962,1.945659382599147,1.9164721475039272,3.8621315301030745,-1.0267244561975697
Santa Cruz County,AZ,2016,0.4799,0.4834,1.9867737074614804,1.8590231049305392,3.8457968123920194,0.9534527022107644
Houston County,GA,2012,-0.2056,0.5383,1.7741275409030202,2.0686657117781047,3.842793252681125,-0.36476062240966095
Lancaster County,SC,2008,-0.1488,0.5313,1.7992388182573058,2.0398990890595297,3.8391379073168355,-0.2677267361566871
Hughes County,SD,2004,-0.3758,0.7057,1.1299029674527827,2.7090075216947995,3.8389104891475823,-0.4246175351687558
Lake County,IL,2008,0.1962,0.6798,1.2285561157114637,2.6084633681623943,3.837019483873858,0.2410427099025892
Floyd County,GA,2008,-0.3636,0.5083,1.886107865771487,1.9497056655177172,3.835813531289204,-0.6857888199945126
Benton County,OR,2012,0.2854,0.6262,1.4335577655419616,2.4014303612567196,3.834988126798681,0.4091373862856758
Mineral County,WV,2004,-0.3784,0.547,1.7372877079119198,2.0975218464822136,3.834809554394133,-0.6573896686738705
Newton County,GA,2016,0.0235,0.5574,1.6967421029573317,2.137051996544942,3.833794099502274,0.039873439419497295
Hanover County,VA,2016,-0.3228,0.7691,0.884966502579594,2.9484624424359858,3.83342894501558,-0.2856671870326929
Schuylkill County,PA,2012,-0.1332,0.4907,1.9517005658895044,1.8803079474333457,3.83200851332285,-0.259966515376482
Barnes County,ND,2012,-0.1032,0.6306,1.4154494318380761,2.4161087365100022,3.8315581683480784,-0.14607438136568945
Douglas County,MN,2004,-0.17600000000000002,0.7224,1.0626352504765593,2.7646758009132006,3.82731105138976,-0.18702380408387445
Carbon County,PA,2004,-0.0118,0.5097,1.8758657378727372,1.9503178342486382,3.8261835721213755,-0.0221352157068983
Wapello County,IA,2012,0.1188,0.5760000000000001,1.621904149470107,2.2032413159741226,3.8251454654442294,0.1926822129570487
Erie County,PA,2008,0.1991,0.6046,1.5119440998416727,2.3118664341913213,3.8238105340329938,0.301028070278477
Rutherford County,TN,2016,-0.2588,0.46299999999999997,2.053278467761834,1.7701636625431145,3.823442130304948,-0.5313884674567626
Hidalgo County,TX,2008,0.3868,0.4141,2.2367993105520387,1.580805599554934,3.8176049101069727,0.8651939733215285
Pearl River County,MS,2012,-0.5932,0.5303,1.7929020788423013,2.024358878229503,3.8172609570718046,-1.0635495131692532
Wells County,ND,2008,-0.2638,0.7053,1.1245623898852914,2.691928298849283,3.816490688734574,-0.29665955845173986
Warren County,OH,2016,-0.3676,0.7045,1.1271520817938194,2.6874988257070487,3.814650907500868,-0.414341105267408
Bartow County,GA,2016,-0.5521,0.5032,1.8935032997261774,1.9176532606487113,3.8111565603748887,-1.0454031717788226
Shelby County,AL,2008,-0.5343,0.6936,1.1674922174064957,2.6428499341285896,3.8103421515350853,-0.6237910917602907
Converse County,WY,2004,-0.57,0.601,1.519868473633515,2.28980184514523,3.809670318778745,-0.8663250299711035
Scott County,MN,2008,-0.11199999999999999,0.7917,0.7936781297112284,3.0156893934669564,3.8093675231781847,-0.08889195052765757
Montgomery County,TN,2004,-0.1746,0.452,2.085425730409092,1.7201725520787972,3.8055982824878893,-0.3641153325294275
Riverside County,CA,2016,0.0538,0.4218,2.1973345191202567,1.6027707085206861,3.8001052276409433,0.11821659712866982
Buffalo County,NE,2012,-0.4218,0.535,1.7662864646404017,2.032148722300079,3.7984351869404804,-0.7450196307853215
Oconee County,SC,2008,-0.3753,0.5783,1.6009691754598117,2.1958486373431514,3.7968178128029635,-0.6008437315500673
Mason County,WV,2008,-0.1291,0.5315,1.7772395186691206,2.01605548480247,3.7932950034715907,-0.22944162186018344
Portsmouth City,VA,2008,0.3931,0.6247,1.423225135548539,2.3689959318841654,3.7922210674327044,0.5594698007841307
James City County,VA,2012,-0.1204,0.7524,0.9376512534794641,2.849995407834102,3.787646661313566,-0.11289321091892747
Okaloosa County,FL,2004,-0.5607,0.6747,1.2319515769001503,2.554935320507634,3.7868868974077845,-0.6907552491679143
Shiawassee County,MI,2004,-0.0689,0.6835,1.1980263917061675,2.5875929802830306,3.7856193719891977,-0.08254401838855495
Lincoln County,NM,2016,-0.4005,0.5673,1.6369691878838457,2.1461413417587623,3.7831105296426077,-0.6556061597474803
Isabella County,MI,2004,0.0238,0.4557,2.0569567400765627,1.721955547982405,3.7789122880589674,0.048955570413822196
Will County,IL,2008,0.132,0.6613,1.279573352814655,2.497838812153167,3.777412164967822,0.16890368257153446
Walsh County,ND,2012,-0.1401,0.5555,1.677099744122209,2.0962652945707028,3.773365038692912,-0.2349616741515215
Butler County,KS,2008,-0.3227,0.6102,1.4667081765374972,2.296458656590813,3.7631668331283104,-0.4733067285686503
Whitfield County,GA,2016,-0.4474,0.3943,2.2785366160911,1.4830515396427906,3.76158815573389,-1.019417282039158
Yankton County,SD,2016,-0.2447,0.5375,1.7393111623523292,2.021662774952254,3.760973937304583,-0.425609441427615
Franklin County,PA,2012,-0.3832,0.5455,1.708661175564387,2.051080127333921,3.7597413028983078,-0.6547589624762731
Baldwin County,AL,2008,-0.5145,0.6314,1.3858758323202027,2.3737336770319923,3.759609509352195,-0.7130331157287443
Nicholas County,WV,2004,-0.0673,0.5044,1.8613927617486368,1.8947070977343041,3.756099859482941,-0.12527173286568324
Goshen County,WY,2004,-0.4409,0.6154,1.4442750153396375,2.3113999760863377,3.755674991425975,-0.6367808542632462
Scioto County,OH,2012,-0.0133,0.5109,1.836247673261336,1.9180959222632947,3.754343595524631,-0.024422094054375766
Moody County,SD,2008,0.0476,0.6894,1.165951264886136,2.5879982373393497,3.753949502225486,0.05549928020858008
Elko County,NV,2008,-0.4046,0.5421,1.718513467339946,2.0347312159509405,3.753244683290887,-0.6953105488857422
Lafayette County,MS,2012,-0.153,0.4742,1.9697966496451138,1.776688261333084,3.746484910978198,-0.3013788873957024
Dodge County,WI,2012,-0.145,0.6376,1.3554331509635265,2.3845503804201744,3.7399835313837007,-0.19653780688971131
Saint Johns County,FL,2004,-0.3801,0.6569,1.2830753328120863,2.4562744418936204,3.7393497747057065,-0.48769693400187397
Mingo County,WV,2004,0.1287,0.5223,1.7837813416501587,1.9503530215784959,3.7341343632286543,0.22957265867037543
Vance County,NC,2012,0.2826,0.6143,1.4393765869136097,2.2929309711631207,3.7323075580767306,0.40676782346178614
Montrose County,CO,2004,-0.3972,0.5887,1.5349815343433628,2.1971463688566764,3.7321279032000394,-0.6096946654411837
Judith Basin County,MT,2008,-0.3269,0.6963,1.1322572291922108,2.59641917491943,3.7286764041116407,-0.3701348882229337
Hall County,NE,2016,-0.3731,0.4838,1.9242505957798681,1.8035035603313185,3.7277541561111867,-0.7179378972854688
White County,AR,2008,-0.4725,0.4898,1.901531481681994,1.8256734136683221,3.727204895350316,-0.898473625094742
Beadle County,SD,2004,-0.1738,0.6985,1.1222374113642293,2.60015662523734,3.722394036601569,-0.19504486209510305
Mower County,MN,2004,0.2345,0.7403,0.9655741521432535,2.7528324410885197,3.718406593231773,0.22642713867759293
Outagamie County,WI,2008,0.11599999999999999,0.7203,1.0398827839332845,2.6774306097880696,3.717313393721354,0.12062640293626099
Marquette County,MI,2004,0.0838,0.6171,1.4231020082280168,2.2936815023719705,3.716783510599987,0.11925594828950781
Luna County,NM,2012,-0.0116,0.4059,2.2073830563033128,1.5083247924813086,3.7157078487846213,-0.025605643453118426
Allen County,OH,2008,-0.2073,0.6416,1.3303253526981111,2.381951524745838,3.7122768774439487,-0.27577644561431847
White Pine County,NV,2016,-0.5546,0.4794,1.932342355415516,1.779145000490223,3.7114873559057386,-1.071677070313445
Lancaster County,SC,2012,-0.1784,0.5403,1.7044850589968292,2.0032428919325875,3.7077279509294168,-0.30408013452503435
Cerro Gordo County,IA,2008,0.2084,0.7102,1.0733710168467245,2.6305762788507545,3.703947295697479,0.2236905199108574
Spotsylvania County,VA,2004,-0.2619,0.5572,1.6391392835530432,2.0628824353660495,3.702021718919093,-0.42929057836254203
Ross County,OH,2012,-0.0146,0.4999,1.8509116399116123,1.8504821513486334,3.7013937912602457,-0.02702330994270954
Williamson County,TN,2008,-0.3948,0.8175,0.6752773751188398,3.0258397564658055,3.701117131584645,-0.2665995076969179
Cambria County,PA,2012,-0.1803,0.5302,1.7371016106843997,1.960576054753836,3.6976776654382357,-0.31319942040639726
Goshen County,WY,2012,-0.4685,0.5299,1.7378889101853372,1.9588784726336768,3.6967673828190137,-0.8142009544218305
Island County,WA,2004,-0.0399,0.6209,1.4009717503990136,2.29423552720783,3.6952072776068436,-0.05589877284092064
Rapides Parish,LA,2008,-0.2866,0.5981,1.4849980974061088,2.209539190379906,3.694537287786015,-0.4256004547165908
Fort Bend County,TX,2008,-0.0239,0.6639,1.2411446459742725,2.451539586745556,3.6926842327198286,-0.029663357038785115
Laurens County,SC,2008,-0.18100000000000002,0.502,1.838667039646064,1.8537612066893456,3.6924282463354094,-0.33279873417593764
Benton County,OR,2016,0.32299999999999995,0.6585,1.2588979253027532,2.4278105439986204,3.6867084693013736,0.4066240298727892
Hernando County,FL,2004,-0.0676,0.6221,1.3927522991420913,2.2927979774157543,3.6855502765578456,-0.09415005542200536
Park County,MT,2012,-0.1056,0.6955,1.1215072961931412,2.5614420351709977,3.682949331364139,-0.1184311704779957
Erie County,OH,2012,0.1226,0.6581,1.2592604666538245,2.4235426053803386,3.682803072034163,0.15438533321175887
Tuscaloosa County,AL,2004,-0.2353,0.5194,1.7689052941180463,1.9119674435146379,3.680872737632684,-0.4162234157059763
Jackson County,NC,2012,-0.0095,0.4992,1.8422393028597916,1.8363019156706284,3.67854121853042,-0.01750127337716802
Franklin County,ME,2008,0.2029,0.7290000000000001,0.9969537143733523,2.6813325356983633,3.6782862500717157,0.20228190864635318
Platte County,NE,2008,-0.4156,0.606,1.4491901033602073,2.229012170440571,3.6782022738007782,-0.6022834069565022
Linn County,OR,2008,-0.1137,0.6269,1.3703583692947487,2.302102858568323,3.672461227863072,-0.15580974658881291
Paulding County,GA,2012,-0.4348,0.5582,1.6195510071840789,2.046192196868887,3.6657432040529656,-0.7041807779236375
Forrest County,MS,2004,-0.2281,0.4569,1.9906158299782912,1.6746430746391936,3.6652589046174846,-0.4540594708180482
Clay County,MO,2016,-0.1105,0.6136,1.4153730773462592,2.2475914756158235,3.6629645529620825,-0.15639872504676164
Hanover County,VA,2008,-0.336,0.7797,0.8067734565413727,2.855486621164053,3.662260077705426,-0.27107588139790123
